road_id,grid_row,grid_col,road_length_m,road_class,road_name,lanes,width_m,maxspeed_kmh,lanes_source,width_source,speed_source,elevation_m,imperviousness,infiltration_mm_hr,flow_accumulation,flow_direction,twi,slope_deg
R-370,195,85,99.62,residential,,2,6.0,30,estimated,estimated,estimated,6.37,0.736,2.64,1.04,4,6.292,3.23
R-370,195,84,99.62,residential,,2,6.0,30,estimated,estimated,estimated,6.72,0.732,2.68,1.02,4,6.399,2.88
R-370,195,83,99.62,residential,,2,6.0,30,estimated,estimated,estimated,7.07,0.729,2.71,1.0,4,6.533,2.53
R-370,194,83,99.62,residential,,2,6.0,30,estimated,estimated,estimated,7.37,0.726,2.74,1.0,4,6.709,2.14
R-370,193,83,99.62,residential,,2,6.0,30,estimated,estimated,estimated,7.66,0.723,2.77,1.0,1,6.932,1.69
R-370,193,84,99.62,residential,,2,6.0,30,estimated,estimated,estimated,7.38,0.726,2.74,1.0,1,6.856,1.84
R-370,192,84,99.62,residential,,2,6.0,30,estimated,estimated,estimated,7.71,0.723,2.77,1.0,1,7.113,1.29
R-371,16,41,5.29,tertiary,,2,8.0,40,estimated,estimated,estimated,2.86,0.769,2.31,11.14,8,7.657,5.92
R-371,17,41,5.29,tertiary,,2,8.0,40,estimated,estimated,estimated,1.75,0.779,2.21,13.54,8,8.063,5.87
R-372,17,41,2.64,tertiary,,2,8.0,40,estimated,estimated,estimated,1.75,0.779,2.21,13.54,8,8.063,5.87
R-373,17,41,100.36,residential,,2,6.0,30,estimated,estimated,estimated,1.75,0.779,2.21,13.54,8,8.063,5.87
R-373,18,40,100.36,residential,,2,6.0,30,estimated,estimated,estimated,0.82,0.788,2.12,9.98,4,7.78,5.5
R-373,19,40,100.36,residential,,2,6.0,30,estimated,estimated,estimated,-0.39,0.799,2.01,11.67,4,8.207,4.53
R-373,20,39,100.36,residential,,2,6.0,30,estimated,estimated,estimated,-0.57,0.801,1.99,7.66,4,7.814,4.34
R-373,19,38,100.36,residential,,2,6.0,30,estimated,estimated,estimated,1.22,0.784,2.16,5.9,4,7.319,5.58
R-373,19,37,100.36,residential,,2,6.0,30,estimated,estimated,estimated,2.53,0.772,2.28,4.13,2,6.929,6.2
R-373,18,36,100.36,residential,,2,6.0,30,estimated,estimated,estimated,4.69,0.751,2.49,2.38,2,6.456,6.45
R-373,17,37,100.36,residential,,2,6.0,30,estimated,estimated,estimated,4.64,0.752,2.48,2.67,4,6.442,6.85
R-373,16,37,100.36,residential,,2,6.0,30,estimated,estimated,estimated,5.59,0.743,2.57,2.08,4,6.282,6.51
R-374,17,41,20.4,residential,,2,6.0,30,estimated,estimated,estimated,1.75,0.779,2.21,13.54,8,8.063,5.87
R-374,17,42,20.4,residential,,2,6.0,30,estimated,estimated,estimated,1.48,0.781,2.19,18.79,8,8.773,5.29
R-374,18,42,20.4,residential,,2,6.0,30,estimated,estimated,estimated,0.49,0.791,2.09,19.81,8,9.016,4.53
R-375,17,41,9.91,tertiary,,2,8.0,40,estimated,estimated,estimated,1.75,0.779,2.21,13.54,8,8.063,5.87
R-375,17,42,9.91,tertiary,,2,8.0,40,estimated,estimated,estimated,1.48,0.781,2.19,18.79,8,8.773,5.29
R-375,16,42,9.91,tertiary,,2,8.0,40,estimated,estimated,estimated,2.47,0.772,2.28,15.84,8,8.327,5.33
R-376,16,42,9.35,tertiary,,2,8.0,40,estimated,estimated,estimated,2.47,0.772,2.28,15.84,8,8.327,5.33
R-376,15,42,9.35,tertiary,,2,8.0,40,estimated,estimated,estimated,3.46,0.763,2.37,10.24,8,7.606,4.4
R-377,16,42,24.58,tertiary,,2,8.0,40,estimated,estimated,estimated,2.47,0.772,2.28,15.84,8,8.327,5.33
R-377,16,43,24.58,tertiary,,2,8.0,40,estimated,estimated,estimated,2.91,0.768,2.32,12.66,8,7.911,4.67
R-377,15,43,24.58,tertiary,,2,8.0,40,estimated,estimated,estimated,3.7,0.761,2.39,10.02,8,7.688,3.92
R-377,14,44,24.58,tertiary,,2,8.0,40,estimated,estimated,estimated,4.63,0.752,2.48,10.35,16,8.103,2.87
R-378,16,41,8.06,tertiary,,2,8.0,40,estimated,estimated,estimated,2.86,0.769,2.31,11.14,8,7.657,5.92
R-379,16,41,26.3,tertiary,,2,8.0,40,estimated,estimated,estimated,2.86,0.769,2.31,11.14,8,7.657,5.92
R-379,15,40,26.3,tertiary,,2,8.0,40,estimated,estimated,estimated,4.46,0.754,2.46,4.4,8,6.701,5.35
R-379,15,39,26.3,tertiary,,2,8.0,40,estimated,estimated,estimated,5.0,0.748,2.52,2.04,8,6.332,5.68
R-379,15,38,26.3,tertiary,,2,8.0,40,estimated,estimated,estimated,5.7,0.742,2.58,1.85,8,6.284,5.48
R-380,18,42,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.49,0.791,2.09,19.81,8,9.016,4.53
R-380,19,42,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.5,0.8,2.0,20.84,8,9.258,3.77
R-380,20,41,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.94,0.804,1.96,18.04,8,8.867,3.77
R-380,21,41,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.81,0.803,1.97,20.25,8,8.803,3.86
R-380,21,40,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.64,0.801,1.99,12.35,4,8.145,3.92
R-380,22,40,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.41,0.799,2.01,12.24,2,7.962,3.84
R-380,23,40,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.22,0.797,2.03,14.66,2,8.095,3.6
R-380,23,39,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.08,0.795,2.05,7.78,2,7.611,3.44
R-380,24,39,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.22,0.797,2.03,19.24,2,8.741,2.85
R-380,25,39,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.52,0.8,2.0,30.71,16,9.872,2.26
R-380,25,38,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.77,0.788,2.12,19.92,16,8.554,2.43
R-380,26,38,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.72,0.789,2.11,25.17,16,8.933,1.93
R-380,27,37,156.58,residential,,2,6.0,30,estimated,estimated,estimated,1.12,0.785,2.15,29.59,2,8.387,1.69
R-380,28,37,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.47,0.791,2.09,43.41,4,9.116,1.38
R-380,28,36,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.25,0.793,2.07,51.29,4,9.521,1.33
R-380,29,36,156.58,residential,,2,6.0,30,estimated,estimated,estimated,-0.4,0.799,2.01,61.26,4,10.249,1.1
R-380,30,36,156.58,residential,,2,6.0,30,estimated,estimated,estimated,0.49,0.791,2.09,40.12,4,9.162,1.2
R-380,31,36,156.58,residential,,2,6.0,30,estimated,estimated,estimated,1.37,0.782,2.18,18.98,2,8.076,1.3
R-380,32,36,156.58,residential,,2,6.0,30,estimated,estimated,estimated,2.15,0.775,2.25,1.85,2,7.162,1.38
R-380,32,35,156.58,residential,,2,6.0,30,estimated,estimated,estimated,2.49,0.772,2.28,1.53,2,6.881,1.61
R-381,18,42,21.05,residential,,2,6.0,30,estimated,estimated,estimated,0.49,0.791,2.09,19.81,8,9.016,4.53
R-381,17,42,21.05,residential,,2,6.0,30,estimated,estimated,estimated,1.48,0.781,2.19,18.79,8,8.773,5.29
R-381,16,42,21.05,residential,,2,6.0,30,estimated,estimated,estimated,2.47,0.772,2.28,15.84,8,8.327,5.33
R-382,16,42,3.32,tertiary,,2,8.0,40,estimated,estimated,estimated,2.47,0.772,2.28,15.84,8,8.327,5.33
R-383,15,38,28.38,tertiary,,2,8.0,40,estimated,estimated,estimated,5.7,0.742,2.58,1.85,8,6.284,5.48
R-383,15,37,28.38,tertiary,,2,8.0,40,estimated,estimated,estimated,6.41,0.735,2.65,1.67,4,6.237,5.28
R-383,15,36,28.38,tertiary,,2,8.0,40,estimated,estimated,estimated,7.06,0.729,2.71,1.49,4,6.248,4.87
R-383,15,35,28.38,tertiary,,2,8.0,40,estimated,estimated,estimated,7.59,0.724,2.76,1.31,4,6.42,3.91
R-384,15,38,7.27,tertiary_link,,1,6.0,30,estimated,estimated,estimated,5.7,0.742,2.58,1.85,8,6.284,5.48
R-384,16,38,7.27,tertiary_link,,1,6.0,30,estimated,estimated,estimated,4.67,0.752,2.48,2.37,8,6.36,6.73
R-385,15,42,12.15,tertiary,,2,8.0,40,estimated,estimated,estimated,3.46,0.763,2.37,10.24,8,7.606,4.4
R-385,15,41,12.15,tertiary,,2,8.0,40,estimated,estimated,estimated,3.96,0.758,2.42,7.32,8,7.153,4.87
R-385,16,41,12.15,tertiary,,2,8.0,40,estimated,estimated,estimated,2.86,0.769,2.31,11.14,8,7.657,5.92
R-386,14,43,19.52,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,4.49,0.753,2.47,7.37,8,7.464,3.17
R-386,15,42,19.52,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,3.46,0.763,2.37,10.24,8,7.606,4.4
R-387,14,43,7.96,tertiary_link,,1,6.0,30,estimated,estimated,estimated,4.49,0.753,2.47,7.37,8,7.464,3.17
R-387,14,44,7.96,tertiary_link,,1,6.0,30,estimated,estimated,estimated,4.63,0.752,2.48,10.35,16,8.103,2.87
R-388,14,44,7.96,tertiary_link,,1,6.0,30,estimated,estimated,estimated,4.63,0.752,2.48,10.35,16,8.103,2.87
R-388,14,43,7.96,tertiary_link,,1,6.0,30,estimated,estimated,estimated,4.49,0.753,2.47,7.37,8,7.464,3.17
R-389,14,44,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,4.63,0.752,2.48,10.35,16,8.103,2.87
R-389,13,44,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,5.14,0.747,2.53,10.57,16,8.293,2.48
R-389,12,45,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,5.85,0.74,2.6,9.93,16,8.15,2.51
R-389,11,45,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,6.48,0.734,2.66,5.03,4,7.216,2.65
R-389,11,46,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,5.98,0.739,2.61,3.93,4,7.11,2.92
R-389,10,46,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,6.52,0.734,2.66,1.28,4,6.588,3.08
R-389,9,47,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,6.65,0.733,2.67,1.38,4,6.62,3.28
R-389,8,47,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,7.4,0.726,2.74,1.17,8,6.472,3.14
R-389,8,48,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,7.22,0.728,2.72,1.26,8,6.506,3.38
R-389,7,48,85.37,tertiary,,2,8.0,40,estimated,estimated,estimated,8.06,0.72,2.8,1.0,8,6.359,3.19
R-390,6,47,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.496,2.84
R-390,7,47,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.06,0.72,2.8,1.0,8,6.375,2.99
R-390,7,46,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.06,0.72,2.8,1.0,16,6.392,2.8
R-390,8,46,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,7.57,0.724,2.76,1.08,16,6.438,2.9
R-390,9,45,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,7.36,0.726,2.74,1.28,4,6.488,2.7
R-390,10,45,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,7.03,0.729,2.71,1.41,4,6.524,2.73
R-390,11,44,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,5.96,0.739,2.61,7.63,4,7.888,2.35
R-390,12,44,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,5.55,0.743,2.57,9.1,16,8.09,2.41
R-390,13,44,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,5.14,0.747,2.53,10.57,16,8.293,2.48
R-390,13,43,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,5.07,0.748,2.52,6.32,8,7.501,2.58
R-390,14,43,86.76,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,4.49,0.753,2.47,7.37,8,7.464,3.17
R-391,6,47,14.72,residential,,2,6.0,30,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.496,2.84
R-391,7,48,14.72,residential,,2,6.0,30,estimated,estimated,estimated,8.06,0.72,2.8,1.0,8,6.359,3.19
R-392,6,47,16.53,residential,,2,6.0,30,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.496,2.84
R-392,6,46,16.53,residential,,2,6.0,30,estimated,estimated,estimated,8.39,0.717,2.83,1.0,16,6.471,2.69
R-392,5,46,16.53,residential,,2,6.0,30,estimated,estimated,estimated,8.71,0.714,2.86,1.0,16,6.549,2.57
R-393,7,48,27.06,tertiary,,2,8.0,40,estimated,estimated,estimated,8.06,0.72,2.8,1.0,8,6.359,3.19
R-393,6,48,27.06,tertiary,,2,8.0,40,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.522,3.0
R-393,6,49,27.06,tertiary,,2,8.0,40,estimated,estimated,estimated,8.06,0.72,2.8,2.93,8,7.115,2.92
R-393,5,49,27.06,tertiary,,2,8.0,40,estimated,estimated,estimated,8.38,0.717,2.83,2.6,4,7.202,2.73
R-393,5,50,27.06,tertiary,,2,8.0,40,estimated,estimated,estimated,8.04,0.72,2.8,4.26,8,7.731,2.64
R-394,7,48,14.72,residential,,2,6.0,30,estimated,estimated,estimated,8.06,0.72,2.8,1.0,8,6.359,3.19
R-394,6,47,14.72,residential,,2,6.0,30,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.496,2.84
R-395,5,46,16.53,residential,,2,6.0,30,estimated,estimated,estimated,8.71,0.714,2.86,1.0,16,6.549,2.57
R-395,6,46,16.53,residential,,2,6.0,30,estimated,estimated,estimated,8.39,0.717,2.83,1.0,16,6.471,2.69
R-395,6,47,16.53,residential,,2,6.0,30,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.496,2.84
R-396,5,46,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.71,0.714,2.86,1.0,16,6.549,2.57
R-396,6,45,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.36,0.717,2.83,1.03,16,6.469,2.55
R-396,6,44,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.02,0.72,2.8,1.37,16,6.722,2.58
R-396,5,43,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.0,0.72,2.8,1.71,16,6.969,2.59
R-396,4,43,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.33,0.717,2.83,1.68,16,6.971,2.57
R-396,4,44,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.67,0.714,2.86,1.36,16,6.764,2.48
R-396,3,43,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.65,0.714,2.86,1.45,16,7.024,2.57
R-397,5,46,18.89,residential,,2,6.0,30,estimated,estimated,estimated,8.71,0.714,2.86,1.0,16,6.549,2.57
R-397,4,45,18.89,residential,,2,6.0,30,estimated,estimated,estimated,9.01,0.711,2.89,1.03,16,6.558,2.4
R-398,3,43,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.65,0.714,2.86,1.45,16,7.024,2.57
R-398,4,44,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.67,0.714,2.86,1.36,16,6.764,2.48
R-398,4,43,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.33,0.717,2.83,1.68,16,6.971,2.57
R-398,5,43,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.0,0.72,2.8,1.71,16,6.969,2.59
R-398,6,44,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.02,0.72,2.8,1.37,16,6.722,2.58
R-398,6,45,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.36,0.717,2.83,1.03,16,6.469,2.55
R-398,5,46,49.46,residential,,2,6.0,30,estimated,estimated,estimated,8.71,0.714,2.86,1.0,16,6.549,2.57
R-399,3,43,14.18,residential,,2,6.0,30,estimated,estimated,estimated,8.65,0.714,2.86,1.45,16,7.024,2.57
R-399,4,44,14.18,residential,,2,6.0,30,estimated,estimated,estimated,8.67,0.714,2.86,1.36,16,6.764,2.48
R-399,4,45,14.18,residential,,2,6.0,30,estimated,estimated,estimated,9.01,0.711,2.89,1.03,16,6.558,2.4
R-400,3,43,137.56,residential,,2,6.0,30,estimated,estimated,estimated,8.65,0.714,2.86,1.45,16,7.024,2.57
R-400,2,43,137.56,residential,,2,6.0,30,estimated,estimated,estimated,8.98,0.711,2.89,1.22,16,7.078,2.57
R-400,2,44,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.32,0.708,2.92,1.12,16,6.967,2.48
R-400,1,44,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.63,0.705,2.95,1.0,16,7.064,
R-400,1,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.97,0.702,2.98,1.0,16,6.999,
R-400,2,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.66,0.705,2.95,1.01,16,6.856,2.4
R-400,1,46,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.31,0.698,3.02,1.0,16,6.892,
R-400,0,47,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.65,0.695,3.05,1.0,4,6.781,
R-400,1,48,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.99,0.692,3.08,1.0,4,6.67,
R-400,2,48,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.37,0.698,3.02,1.0,4,6.72,2.64
R-400,3,48,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.72,0.704,2.96,1.0,4,6.772,2.64
R-400,3,47,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.6,0.705,2.95,1.0,4,6.745,2.55
R-400,3,46,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.47,0.706,2.94,1.0,16,6.718,2.47
R-400,3,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.33,0.708,2.92,1.02,16,6.707,2.4
R-400,4,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.01,0.711,2.89,1.03,16,6.558,2.4
R-401,4,45,18.89,residential,,2,6.0,30,estimated,estimated,estimated,9.01,0.711,2.89,1.03,16,6.558,2.4
R-401,5,46,18.89,residential,,2,6.0,30,estimated,estimated,estimated,8.71,0.714,2.86,1.0,16,6.549,2.57
R-402,4,45,14.18,residential,,2,6.0,30,estimated,estimated,estimated,9.01,0.711,2.89,1.03,16,6.558,2.4
R-402,4,44,14.18,residential,,2,6.0,30,estimated,estimated,estimated,8.67,0.714,2.86,1.36,16,6.764,2.48
R-402,3,43,14.18,residential,,2,6.0,30,estimated,estimated,estimated,8.65,0.714,2.86,1.45,16,7.024,2.57
R-403,4,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.01,0.711,2.89,1.03,16,6.558,2.4
R-403,3,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.33,0.708,2.92,1.02,16,6.707,2.4
R-403,3,46,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.47,0.706,2.94,1.0,16,6.718,2.47
R-403,3,47,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.6,0.705,2.95,1.0,4,6.745,2.55
R-403,3,48,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.72,0.704,2.96,1.0,4,6.772,2.64
R-403,2,48,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.37,0.698,3.02,1.0,4,6.72,2.64
R-403,1,48,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.99,0.692,3.08,1.0,4,6.67,
R-403,0,47,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.65,0.695,3.05,1.0,4,6.781,
R-403,1,46,137.56,residential,,2,6.0,30,estimated,estimated,estimated,10.31,0.698,3.02,1.0,16,6.892,
R-403,1,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.97,0.702,2.98,1.0,16,6.999,
R-403,2,45,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.66,0.705,2.95,1.01,16,6.856,2.4
R-403,1,44,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.63,0.705,2.95,1.0,16,7.064,
R-403,2,44,137.56,residential,,2,6.0,30,estimated,estimated,estimated,9.32,0.708,2.92,1.12,16,6.967,2.48
R-403,2,43,137.56,residential,,2,6.0,30,estimated,estimated,estimated,8.98,0.711,2.89,1.22,16,7.078,2.57
R-403,3,43,137.56,residential,,2,6.0,30,estimated,estimated,estimated,8.65,0.714,2.86,1.45,16,7.024,2.57
R-404,0,48,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.99,0.692,3.08,1.0,4,6.67,
R-404,0,49,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.67,0.695,3.05,1.0,4,6.814,
R-404,1,49,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.67,0.695,3.05,1.0,4,6.814,
R-404,1,50,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.33,0.698,3.02,1.0,8,6.966,
R-405,1,50,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,10.33,0.698,3.02,1.0,8,6.966,
R-405,2,50,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,9.7,0.704,2.96,1.84,8,7.207,2.46
R-405,3,49,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,9.4,0.707,2.93,1.84,4,7.11,2.55
R-405,4,49,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.74,0.713,2.87,2.27,4,7.261,2.55
R-405,4,48,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,9.07,0.71,2.9,1.0,4,6.824,2.64
R-405,5,48,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.71,0.714,2.86,1.0,4,6.685,2.81
R-405,5,47,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.71,0.714,2.86,1.0,4,6.617,2.69
R-405,6,47,62.17,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,8.39,0.717,2.83,1.0,8,6.496,2.84
R-406,1,50,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.33,0.698,3.02,1.0,8,6.966,
R-406,1,49,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.67,0.695,3.05,1.0,4,6.814,
R-406,0,49,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.67,0.695,3.05,1.0,4,6.814,
R-406,0,48,29.01,residential,,2,6.0,30,estimated,estimated,estimated,10.99,0.692,3.08,1.0,4,6.67,
R-407,142,147,19.65,residential,,2,6.0,30,estimated,estimated,estimated,24.98,0.561,4.39,1.0,2,6.04,4.67
R-407,142,146,19.65,residential,,2,6.0,30,estimated,estimated,estimated,25.52,0.556,4.44,1.0,16,5.876,5.3
R-407,142,145,19.65,residential,,2,6.0,30,estimated,estimated,estimated,25.89,0.552,4.48,1.0,16,5.703,6.06
R-408,142,147,7.85,residential,,2,6.0,30,estimated,estimated,estimated,24.98,0.561,4.39,1.0,2,6.04,4.67
R-408,141,147,7.85,residential,,2,6.0,30,estimated,estimated,estimated,24.35,0.567,4.33,1.0,128,5.716,6.57
R-409,142,147,4.23,residential,,2,6.0,30,estimated,estimated,estimated,24.98,0.561,4.39,1.0,2,6.04,4.67
R-409,142,148,4.23,residential,,2,6.0,30,estimated,estimated,estimated,24.45,0.566,4.34,1.0,2,6.204,4.03
R-410,142,145,47.89,residential,,2,6.0,30,estimated,estimated,estimated,25.89,0.552,4.48,1.0,16,5.703,6.06
R-410,142,144,47.89,residential,,2,6.0,30,estimated,estimated,estimated,24.59,0.564,4.36,1.0,16,5.441,8.06
R-410,142,143,47.89,residential,,2,6.0,30,estimated,estimated,estimated,23.29,0.576,4.24,1.0,64,5.179,10.05
R-410,141,143,47.89,residential,,2,6.0,30,estimated,estimated,estimated,23.52,0.574,4.26,1.0,32,5.065,11.22
R-410,141,142,47.89,residential,,2,6.0,30,estimated,estimated,estimated,22.03,0.588,4.12,1.05,32,4.912,12.76
R-410,141,141,47.89,residential,,2,6.0,30,estimated,estimated,estimated,18.78,0.619,3.81,1.4,32,5.1,12.83
R-410,141,140,47.89,residential,,2,6.0,30,estimated,estimated,estimated,15.53,0.649,3.51,1.75,32,5.288,12.9
R-411,142,145,19.65,residential,,2,6.0,30,estimated,estimated,estimated,25.89,0.552,4.48,1.0,16,5.703,6.06
R-411,142,146,19.65,residential,,2,6.0,30,estimated,estimated,estimated,25.52,0.556,4.44,1.0,16,5.876,5.3
R-411,142,147,19.65,residential,,2,6.0,30,estimated,estimated,estimated,24.98,0.561,4.39,1.0,2,6.04,4.67
R-412,142,145,12.03,residential,,2,6.0,30,estimated,estimated,estimated,25.89,0.552,4.48,1.0,16,5.703,6.06
R-412,141,145,12.03,residential,,2,6.0,30,estimated,estimated,estimated,25.9,0.552,4.48,1.0,128,5.489,7.65
R-412,140,145,12.03,residential,,2,6.0,30,estimated,estimated,estimated,25.91,0.552,4.48,1.0,128,5.275,9.24
R-413,141,147,7.85,residential,,2,6.0,30,estimated,estimated,estimated,24.35,0.567,4.33,1.0,128,5.716,6.57
R-413,142,147,7.85,residential,,2,6.0,30,estimated,estimated,estimated,24.98,0.561,4.39,1.0,2,6.04,4.67
R-414,141,147,51.24,residential,,2,6.0,30,estimated,estimated,estimated,24.35,0.567,4.33,1.0,128,5.716,6.57
R-414,140,147,51.24,residential,,2,6.0,30,estimated,estimated,estimated,23.72,0.572,4.28,1.0,128,5.393,8.47
R-414,139,148,51.24,residential,,2,6.0,30,estimated,estimated,estimated,20.89,0.599,4.01,1.16,128,5.305,10.02
